gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000172465.14,108.31047272900977,1.5407692301585578,0.3207772449920566,4.8032373063017975,1.5612067151208471e-6,6.611883807792887e-6,TCEAL1
ENSG00000172493.20,1899.705618962521,1.492213979500038,0.10967942548040086,13.605231546063203,3.727859192300033e-42,6.643133839230857e-41,AFF1
ENSG00000172500.12,1186.0659265719041,3.4787261822356723,0.12842836929774812,27.08689833295788,1.4049047026360329e-161,1.1523297804799328e-159,FIBP
ENSG00000172530.20,1514.32956595538,3.859890318541485,0.11889462577379649,32.46480060322606,3.3488701548914395e-231,4.416672894147133e-229,BANP
ENSG00000172531.15,977.773038760871,1.805461994604782,0.15429771608423468,11.701158257061556,1.2572559381056182e-31,1.7085668758513843e-30,PPP1CA
ENSG00000172586.8,201.00598597545027,1.1073975471286643,0.23825996295192733,4.647854106113914,3.354059946979872e-6,1.3721487659563189e-5,CHCHD1
ENSG00000172590.18,794.5363760208459,1.8405677826927458,0.13430177331305687,13.704716902005382,9.513765019369183e-43,1.726200588787119e-41,MRPL52
ENSG00000172613.8,294.410326683923,1.016487950251209,0.20118542721258115,5.052492938154732,4.3608048525641475e-7,1.9455808544473285e-6,RAD9A
ENSG00000172638.13,209.5126335039009,1.9645175736492277,0.24401389359494677,8.050843108590561,8.2225620065493655e-16,6.397475495273816e-15,EFEMP2
ENSG00000172650.13,195.49515485349386,2.063049134393503,0.2559860379118588,8.059225226587758,7.6779519462725775e-16,5.986003264778865e-15,AGAP5
ENSG00000172663.9,211.84845965346375,1.655630940489351,0.23917085780782552,6.922377398586141,4.441261271900201e-12,2.841078631584364e-11,TMEM134
ENSG00000172671.20,298.6945939018549,1.983509041156787,0.21274028735411785,9.323617382612293,1.1243995919622037e-20,1.0649248650479106e-19,ZFAND4
ENSG00000172765.17,587.7518257373873,2.3032755066092476,0.15663470606379393,14.70475838012026,6.008500016721048e-49,1.2312284291621816e-47,TMCC1
ENSG00000172775.17,1183.2194235758154,1.8931395792415178,0.13107327731472182,14.44336800014449,2.760179174971933e-47,5.4906474511833704e-46,FAM192A
ENSG00000172809.13,8997.040714129012,3.551218682773819,0.08966142101780036,39.606986399075694,0,0,RPL38
ENSG00000172824.16,31.73486993461417,1.2860366473386626,0.564948032717063,2.276380432999463,0.022823249769371997,0.04828510010567867,CES4A
ENSG00000172889.16,10.907771317983824,3.2720996599654986,1.0492027886230952,3.1186532245683285,0.0018167964920469584,0.004995981756122149,EGFL7
ENSG00000172900.12,58.372704278341374,1.0835653403858316,0.4396411021006899,2.4646588665353346,0.013714375183877857,0.030831340711491722,AP002387.1
ENSG00000172922.9,647.40007473178,2.3275441995590103,0.1482625267813922,15.698802995519502,1.541227735167894e-55,3.55479783786259e-54,RNASEH2C
ENSG00000172932.14,487.6729073358428,1.646173105712556,0.16083165525046855,10.23537998877718,1.3765373162753213e-24,1.4980288685805367e-23,ANKRD13D
ENSG00000172965.16,1305.2875076620667,1.3649119232865399,0.1225753222368912,11.13529133253011,8.446836336235673e-29,1.0567546436866843e-27,MIR4435-2HG
ENSG00000172986.13,271.0485225951272,1.788737825317704,0.21652192594114486,8.261231824641722,1.441767618567998e-16,1.1615618666493198e-15,GXYLT2
